task_id,occupation,task,desire_2025,capacity_2025,zone_2025,capability_score_gemini_3_pro,capability_score_gpt_5_5,capability_score_grok_4_20,capability_score_kimi_k2_6,capability_score_opus_4_7,capability_2026_median,capability_2026_mean,cap_rater_stddev,zone_2026_median,zone_2026_mean,migration_median,migration_mean,delta_median,delta_mean,near_threshold
20285,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Perform payroll functions, such as maintaining timekeeping information and processing and submitting payroll.",2.3333333333333335,3.0,Red Light,,3.0,5.0,3.0,4.0,3.5,3.75,0.82915619758885,Red Light,Red Light,Red->Red,Red->Red,0.5,0.75,True
20318,Search Marketing Strategists,Assist in setting up or optimizing analytics tools for tracking visitors' behaviors.,3.5,4.5,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,False
20319,Search Marketing Strategists,Combine secondary data sources with keyword research to more accurately profile and satisfy user intent.,3.2857142857142856,4.333333333333333,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.33333333333333304,-0.33333333333333304,False
20321,Search Marketing Strategists,Create content strategies for digital media.,3.2,4.0,Green Light,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,-0.25,False
20326,Search Marketing Strategists,Identify appropriate Key Performance Indicators (KPIs) and report key metrics from digital campaigns.,3.2,4.333333333333333,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.33333333333333304,-0.33333333333333304,False
20327,Search Marketing Strategists,"Improve search-related activities through ongoing analysis, experimentation, or optimization tests, using A/B or multivariate methods.",4.142857142857143,4.333333333333333,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.33333333333333304,-0.33333333333333304,False
20328,Search Marketing Strategists,Manage tracking and reporting of search-related activities and provide analyses to marketing executives.,3.1,3.6666666666666665,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.3333333333333335,0.3333333333333335,False
20329,Search Marketing Strategists,"Optimize digital assets, such as text, graphics, or multimedia assets, for search engine optimization (SEO) or for display and usability on internet-connected devices.",3.5,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
20330,Search Marketing Strategists,Optimize shopping cart experience or Web site conversion rates against Key Performance Indicators (KPIs).,4.0,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
20363,Tax Preparers,Answer questions and provide future tax planning to clients.,3.7142857142857144,3.5,Green Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,True
20438,Medical Secretaries and Administrative Assistants,"Schedule tests or procedures for patients, such as lab work or x-rays, based on physician orders.",3.3333333333333335,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
20474,Training and Development Specialists,"Design, plan, organize, or direct orientation and training programs for employees or customers.",3.375,3.0,Green Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,True
20475,Training and Development Specialists,"Obtain, organize, or develop training procedure manuals, guides, or course materials, such as handouts or visual materials.",3.5,3.6666666666666665,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.3333333333333335,0.5833333333333335,False
20476,Training and Development Specialists,Monitor training costs and prepare budget reports to justify expenditures.,3.3333333333333335,3.0,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.0,1.25,False
20479,"Architects, Except Landscape and Naval","Prepare scale drawings or architectural designs, using computer-aided design or other tools.",2.2,4.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-1.0,-0.75,True
20483,"Architects, Except Landscape and Naval",Develop final construction plans that include aesthetic representations of the structure or details for its construction.,2.75,2.0,Low Priority,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Low->Red,Low->Red,1.0,1.0,True
20486,"Architects, Except Landscape and Naval",Plan layouts of structural architectural projects.,3.5,2.5,R&D Opportunity,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,0.5,0.5,True
20488,"Architects, Except Landscape and Naval","Create three-dimensional or interactive representations of designs, using computer-assisted design software.",2.8333333333333335,3.3333333333333335,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-0.3333333333333335,-0.08333333333333348,True
20491,Civil Engineers,"Plan and design transportation or hydraulic systems or structures, using computer-assisted design or drawing tools.",3.0,3.0,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,0.25,True
20492,Civil Engineers,"Analyze survey reports, maps, drawings, blueprints, aerial photography, or other topographical or geologic data.",2.5714285714285716,4.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-1.0,-0.75,True
20554,Public Relations Specialists,Write press releases or other media communications to promote clients.,2.75,3.3333333333333335,Red Light,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.6666666666666665,0.4166666666666665,False
20557,Public Relations Specialists,"Prepare or edit organizational publications, such as employee newsletters or stockholders' reports, for internal or external audiences.",3.25,2.0,R&D Opportunity,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,1.5,1.5,True
20558,Photographers,"Transfer photographs to computers for editing, archiving, and electronic transmission.",3.7,4.0,Green Light,,5.0,5.0,4.0,2.0,4.5,4.0,1.224744871391589,Green Light,Green Light,Green->Green,Green->Green,0.5,0.0,False
20560,Photographers,Write photograph captions.,3.125,5.0,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.0,-0.75,False
20608,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare and submit sales contracts for orders.,3.5555555555555554,4.5,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.0,True
20619,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Verify accuracy of materials lists.,2.6,3.0,Red Light,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,Red Light,Red Light,Red->Red,Red->Red,2.0,2.0,False
20620,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Verify customer credit ratings.,2.7777777777777777,5.0,Red Light,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
20726,Aerospace Engineers,"Develop design criteria for aeronautical or aerospace products or systems, including testing methods, production costs, quality standards, environmental standards, or completion dates.",3.0,2.6666666666666665,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.3333333333333335,0.5833333333333335,True
20735,Mechanical Engineers,"Develop or test models of alternate designs or processing methods to assess feasibility, sustainability, operating condition effects, potential new applications, or necessity of modification.",3.5,2.6666666666666665,R&D Opportunity,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,0.3333333333333335,0.3333333333333335,True
20736,Mechanical Engineers,"Specify system components or direct modification of products to ensure conformance with engineering design, performance specifications, or environmental regulations.",3.25,2.0,R&D Opportunity,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,1.0,1.0,True
20737,Mechanical Engineers,"Assist drafters in developing the structural design of products, using drafting tools or computer-assisted drafting equipment or software.",3.6,2.3333333333333335,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.6666666666666665,0.9166666666666665,True
20846,Cost Estimators,Collect historical cost data to estimate costs for current or future products.,1.8571428571428572,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
20854,"Energy Engineers, Except Wind and Solar",Identify and recommend energy savings strategies to achieve more energy-efficient operation.,3.3333333333333335,2.6666666666666665,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.3333333333333335,0.5833333333333335,True
20858,"Energy Engineers, Except Wind and Solar",Verify energy bills and meter readings.,3.25,3.3333333333333335,Green Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.6666666666666665,1.4166666666666665,False
20861,"Energy Engineers, Except Wind and Solar",Prepare energy-related project reports or related documentation.,3.0,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
20875,Precision Agriculture Technicians,"Analyze geospatial data to determine agricultural implications of factors such as soil quality, terrain, field productivity, fertilizers, or weather conditions.",2.25,3.0,Red Light,,3.0,4.0,4.0,4.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,1.0,0.75,False
20877,Lawyers,"Prepare, draft, and review legal documents, such as wills, deeds, patent applications, mortgages, leases, and contracts.",3.2857142857142856,3.5,Green Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,True
20900,Travel Agents,"Record and maintain information on clients, vendors, and travel packages.",3.3,5.0,Green Light,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
20908,Proofreaders and Copy Markers,"Archive documents, conduct research, and read copy, using the internet and various computer programs.",2.6,4.5,Red Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
20942,Supply Chain Managers,"Determine appropriate equipment and staffing levels to load, unload, move, or store materials.",3.6666666666666665,3.0,Green Light,,4.0,4.0,4.0,3.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.0,0.75,False
20943,Supply Chain Managers,"Manage activities related to strategic or tactical purchasing, material requirements planning, controlling inventory, warehousing, or receiving.",3.1666666666666665,3.6666666666666665,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.6666666666666665,-0.4166666666666665,True
20945,Supply Chain Managers,Monitor suppliers' activities to assess performance in meeting quality or delivery requirements.,2.6666666666666665,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
20946,Supply Chain Managers,Monitor forecasts and quotas to identify changes and predict effects on supply chain activities.,3.8,3.5,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,False
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,2.5454545454545454,3.6666666666666665,Red Light,,4.0,4.0,4.0,3.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.3333333333333335,0.08333333333333348,False
20976,Transportation Planners,"Interpret data from traffic modeling software, geographic information systems, or associated databases.",3.857142857142857,2.3333333333333335,R&D Opportunity,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,1.6666666666666665,1.4166666666666665,False
21000,Editors,"Write text, such as stories, articles, editorials, or newsletters.",1.6,3.0,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.5,0.5,True
21049,Computer Programmers,Develop Web sites.,2.6666666666666665,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
21078,Legal Secretaries and Administrative Assistants,"Prepare, proofread, or process legal documents, such as summonses, subpoenas, complaints, appeals, motions, or pretrial agreements.",2.3,3.5,Red Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,True
21079,Legal Secretaries and Administrative Assistants,Make travel arrangements for attorneys.,3.9,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
21097,Human Resources Specialists,Administer employee benefit plans.,2.142857142857143,2.0,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,1.0,1.25,True
21165,Tax Preparers,Schedule appointments with clients.,5.0,4.666666666666667,Green Light,,5.0,4.0,4.0,5.0,4.5,4.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-0.16666666666666696,-0.16666666666666696,False
21314,Financial Managers,Prepare operational or risk reports for management analysis.,3.0,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
21315,Financial Managers,Evaluate data pertaining to costs to plan budgets.,2.6666666666666665,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
21317,Financial Managers,"Examine, evaluate, or process loan applications.",2.8,4.0,Red Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-1.0,-1.0,True
21318,Financial Managers,"Approve, reject, or coordinate the approval or rejection of lines of credit or commercial, real estate, or personal loans.",3.0,3.0,Green Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,True
21319,Financial Managers,Oversee the flow of cash or financial instruments.,2.8,3.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.0,0.25,True
21320,Financial Managers,"Prepare financial or regulatory reports required by laws, regulations, or boards of directors.",2.5714285714285716,4.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-1.0,-0.75,True
21321,Financial Managers,Develop or analyze information to assess the current or future financial status of firms.,2.5714285714285716,4.0,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,True
21326,Financial Managers,Review collection reports to determine the status of collections and the amounts of outstanding balances.,3.25,5.0,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.0,-0.75,False
21329,Financial Managers,Review reports of securities transactions or price lists to analyze market conditions.,3.0,4.5,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,False
21447,Compliance Officers,"Evaluate applications, records, or documents to gather information about eligibility or liability issues.",3.5,4.0,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.0,-0.75,True
21449,Compliance Officers,"Prepare reports of activities, evaluations, recommendations, or decisions.",3.5,3.6666666666666665,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-0.16666666666666652,-0.16666666666666652,True
21457,Compliance Officers,Prepare correspondence to inform concerned parties of licensing decisions or appeals processes.,4.25,4.5,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,False
21511,Accountants and Auditors,"Examine and evaluate financial and information systems, recommending controls to ensure system reliability and data integrity.",3.3,3.5,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.25,True
21514,Accountants and Auditors,"Prepare, examine, or analyze accounting records, financial statements, or other financial reports to assess accuracy, completeness, and conformance to reporting and procedural standards.",1.75,3.6666666666666665,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-0.6666666666666665,-0.4166666666666665,True
21515,Accountants and Auditors,Prepare adjusting journal entries.,2.7,4.0,Red Light,,3.0,5.0,4.0,3.0,3.5,3.75,0.82915619758885,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.25,True
21516,Accountants and Auditors,Review accounts for discrepancies and reconcile differences.,2.125,4.5,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,False
21519,Accountants and Auditors,"Analyze business operations, trends, costs, revenues, financial commitments, and obligations to project future revenues and expenses or to provide advice.",2.0,4.333333333333333,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-1.333333333333333,-1.083333333333333,True
21520,Accountants and Auditors,Report to management regarding the finances of establishment.,2.2,3.3333333333333335,Red Light,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.16666666666666652,0.16666666666666652,True
21522,Accountants and Auditors,"Evaluate taxpayer finances to determine tax liability, using knowledge of interest and discount rates, annuities, valuation of stocks and bonds, and amortization valuation of depletable assets.",3.111111111111111,3.5,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.25,True
21549,Appraisers and Assessors of Real Estate,"Compute final estimation of property values, taking into account such factors as depreciation, replacement costs, value comparisons of similar properties, and income potential.",2.75,2.75,Low Priority,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Low->Red,Low->Red,0.75,0.75,True
21550,Appraisers and Assessors of Real Estate,"Prepare written reports that estimate property values, outline methods by which the estimations were made, and meet appraisal standards.",3.625,2.6666666666666665,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.3333333333333335,0.5833333333333335,True
21552,Appraisers and Assessors of Real Estate,Collect and analyze relevant data to identify real estate market trends.,2.9,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
21553,Appraisers and Assessors of Real Estate,"Prepare and maintain current data on each parcel assessed, including maps of boundaries, inventories of land and structures, property characteristics, and any applicable exemptions.",3.1666666666666665,3.5,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,False
21555,Appraisers and Assessors of Real Estate,Identify the ownership of each piece of taxable property.,3.0,3.0,Green Light,,4.0,4.0,4.0,5.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.0,1.25,False
21557,Appraisers and Assessors of Real Estate,Complete and maintain assessment rolls that show the assessed values and status of all property in a municipality.,3.8,3.3333333333333335,Green Light,,3.0,4.0,3.0,5.0,3.5,3.75,0.82915619758885,Green Light,Green Light,Green->Green,Green->Green,0.16666666666666652,0.4166666666666665,True
21558,Appraisers and Assessors of Real Estate,"Review information about transfers of property to ensure its accuracy, checking basic information on buyers, sellers, and sales prices and making corrections as necessary.",3.4285714285714284,3.0,Green Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Green Light,Green Light,Green->Green,Green->Green,1.5,1.5,False
21562,Appraisers and Assessors of Real Estate,Examine income records and operating costs of income properties.,2.5,2.6666666666666665,Low Priority,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Low->Red,Low->Red,1.3333333333333335,1.3333333333333335,False
21565,Appraisers and Assessors of Real Estate,"Search public records for transactions such as sales, leases, and assessments.",3.375,2.0,R&D Opportunity,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,2.5,2.5,False
21566,Appraisers and Assessors of Real Estate,Check building codes and zoning bylaws to determine any effects on the properties being appraised.,3.5,3.0,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,True
21567,Appraisers and Assessors of Real Estate,Verify legal descriptions of properties by comparing them to county records.,3.5714285714285716,4.0,Green Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,False
21570,Appraisers and Assessors of Real Estate,Obtain county land values and sales information about nearby properties to aid in establishment of property values.,3.75,2.6666666666666665,R&D Opportunity,,4.0,4.0,4.0,5.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,1.3333333333333335,1.5833333333333335,False
21917,Architectural and Civil Drafters,"Produce drawings, using computer-assisted drafting systems (CAD) or drafting machines, or by hand, using compasses, dividers, protractors, triangles, and other drafting devices.",2.9,4.5,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-1.5,-1.25,True
21918,Architectural and Civil Drafters,"Draft plans and detailed drawings for structures, installations, and construction projects, such as highways, sewage disposal systems, and dikes, working from sketches or notes.",3.4444444444444446,3.0,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,0.25,True
21919,Architectural and Civil Drafters,"Coordinate structural, electrical, and mechanical designs and determine a method of presentation to graphically represent building plans.",2.4,3.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.0,0.25,True
21920,Architectural and Civil Drafters,"Analyze building codes, by-laws, space and site requirements, and other technical documents and reports to determine their effect on architectural designs.",3.0,3.5,Green Light,,3.0,4.0,4.0,3.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,True
21921,Architectural and Civil Drafters,"Draw maps, diagrams, and profiles, using cross-sections and surveys, to represent elevations, topographical contours, subsurface formations, and structures.",2.6666666666666665,3.5,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.25,True
21922,Architectural and Civil Drafters,"Lay out and plan interior room arrangements for commercial buildings, using computer-assisted drafting (CAD) equipment and software.",2.75,3.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.0,0.25,True
21924,Architectural and Civil Drafters,"Determine the order of work and method of presentation, such as orthographic or isometric drawing.",3.3333333333333335,3.5,Green Light,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.5,0.25,False
21926,Architectural and Civil Drafters,"Draw rough and detailed scale plans for foundations, buildings, and structures, based on preliminary concepts, sketches, engineering calculations, specification sheets, and other data.",3.6666666666666665,2.5,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.5,0.75,True
21928,Architectural and Civil Drafters,Check dimensions of materials to be used and assign numbers to lists of materials.,3.2,4.5,Green Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
21937,Architectural and Civil Drafters,Prepare colored drawings of landscape and interior designs for presentation to client.,2.5,3.3333333333333335,Red Light,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.16666666666666652,0.16666666666666652,True
22077,Mechanical Engineering Technologists and Technicians,"Design molds, tools, dies, jigs, or fixtures for use in manufacturing processes.",3.3333333333333335,2.0,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,1.0,1.25,True
22082,Mechanical Engineering Technologists and Technicians,"Interpret engineering sketches, specifications, or drawings.",1.75,3.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,1.0,1.0,False
22083,Mechanical Engineering Technologists and Technicians,"Prepare equipment inspection schedules, reliability schedules, work plans, or other records.",4.0,3.5,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.5,0.75,False
22086,Mechanical Engineering Technologists and Technicians,"Provide technical support to other employees regarding mechanical design, fabrication, testing, or documentation.",3.3333333333333335,3.0,Green Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,True
22409,Librarians and Media Collections Specialists,"Review and evaluate materials, using book reviews, catalogs, faculty recommendations, and current holdings to select and order print, audio-visual, and electronic resources.",2.625,4.0,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,True
22410,Librarians and Media Collections Specialists,"Keep up-to-date records of circulation and materials, maintain inventory, and correct cataloging errors.",2.7142857142857144,3.0,Red Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,1.0,1.25,False
22411,Librarians and Media Collections Specialists,"Search standard reference materials, including online sources and the Internet, to answer patrons' reference questions.",2.3333333333333335,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
22416,Librarians and Media Collections Specialists,"Code, classify, and catalog books, publications, films, audio-visual aids, and other library materials, based on subject matter or standard library classification systems.",1.6666666666666667,3.0,Red Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,1.0,1.25,False
22417,Librarians and Media Collections Specialists,"Respond to customer complaints, taking action as necessary.",3.75,4.5,Green Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-1.5,-1.5,True
22420,Librarians and Media Collections Specialists,Locate unusual or unique information in response to specific requests.,1.8,3.0,Red Light,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,1.0,0.75,False
22425,Librarians and Media Collections Specialists,"Develop, maintain, and troubleshoot information access aids, such as databases, annotated bibliographies, Web pages, electronic pathfinders, software programs, and online tutorials.",3.25,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
22427,Librarians and Media Collections Specialists,"Compile lists of books, periodicals, articles, and audio-visual materials on particular subjects.",2.0,3.3333333333333335,Red Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Red Light,Red Light,Red->Red,Red->Red,1.1666666666666665,1.1666666666666665,False
22430,Librarians and Media Collections Specialists,Arrange for interlibrary loans of materials not available in a particular library.,3.3333333333333335,3.5,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,False
22519,Producers and Directors,Study and research scripts to determine how they should be directed.,2.5714285714285716,2.5,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,0.5,0.75,True
